,unidad_academica,carrera,nro_inscripcion,regular,cnt_readmisiones,calidad,anio_plan_estudios,fecha_ingreso_alumno
1970,FCEQN,106,FCEQN-8657,S,0,A,2012,12/21/2014
1971,FCEQN,101,FCEQN-8510,S,0,A,2007,12/14/2014
1972,FCEQN,170,FCEQN-8604,S,0,A,2005,12/17/2014
1973,FCEQN,108,350,N,0,P,2010,04/25/2010
1974,FCEQN,108,FCEQN-1371,S,0,A,2010,03/23/2015
1975,FCEQN,108,FCEQN-5273,S,0,A,2014,02/28/2015
1976,FCEQN,108,FCEQN-7603,S,0,A,2014,09/03/2015
1977,FCEQN,108,FCEQN-8639,S,0,A,2014,12/20/2014
1978,FCEQN,104,FCEQN-8527,S,0,A,2011,12/14/2014
1979,FCEQN,102,FCEQN-8316,S,0,A,2011,06/12/2014
1980,FCEQN,102,FCEQN-8729,S,0,A,2011,01/02/2015
1981,FCEQN,104,FCEQN-8463,S,0,A,2011,10/12/2014
1982,FCEQN,102,FCEQN-8755,S,0,A,2011,03/02/2015
1983,FCEQN,102,FCEQN-8172,S,0,A,2011,01/12/2014
1984,FCEQN,102,FCEQN-7922,S,0,A,2011,03/28/2015
1985,FCEQN,102,FCEQN-8259,X,0,A,2011,03/12/2014
1986,FCEQN,104,FCEQN-8651,S,0,A,2011,12/21/2014
1987,FCEQN,104,FCEQN-8557,S,0,A,2011,12/15/2014
1988,FCEQN,102,FCEQN-8582,S,0,A,2011,12/16/2014
1989,FCEQN,143,FCEQN-7568,S,0,A,2008,04/02/2015
1990,FCEQN,172,FCEQN-8179,S,0,A,2005,01/12/2014
1991,FCEQN,101,FCEQN-8187,S,0,A,2007,01/12/2014
1992,FCEQN,101,FCEQN-8865,S,0,A,2007,10/03/2015
1993,FCEQN,101,FCEQN-8543,S,0,A,2007,12/15/2014
1994,FCEQN,106,FCEQN-8654,S,0,A,2012,12/21/2014
1995,FCEQN,143,FCEQN-8888,S,0,A,2008,04/13/2015
1996,FCEQN,106,FCEQN-8825,S,0,A,2012,07/02/2015
1997,FCEQN,106,FCEQN-8563,S,0,A,2012,12/15/2014
1998,FCEQN,101,FCEQN-8719,S,0,A,2007,01/02/2015
1999,FCEQN,170,FCEQN-8542,S,0,A,2005,04/13/2015
2000,FCEQN,172,FCEQN-8548,S,0,A,2005,12/15/2014
2001,FCEQN,143,FCEQN-8434,S,0,A,2008,09/12/2014
2002,FCEQN,172,FCEQN-8695,S,0,A,2005,04/15/2015
2003,FCEQN,101,FCEQN-8311,S,0,A,2007,06/12/2014
2004,FCEQN,143,FCEQN-8095,S,0,A,2008,02/02/2015
2005,FCEQN,101,FCEQN-7990,S,0,A,2007,02/17/2015
2006,FCEQN,172,FCEQN-8260,S,0,A,2005,03/12/2014
2007,FCEQN,170,FCEQN-6248,S,0,A,2005,04/15/2015
2008,FCEQN,170,FCEQN-6224,S,0,A,2005,04/15/2015
2009,FCEQN,147,FCEQN-8789,S,0,,2000,04/02/1950
2010,FCEQN,101,FCEQN-8424,S,0,,2007,09/12/2014
2011,FCEQN,172,FCEQN-6209,S,0,A,2005,04/15/2015
2012,FCEQN,147,FCEQN-8736,S,0,A,2000,02/02/2015
2013,FCEQN,106,FCEQN-8288,S,0,A,2012,03/12/2014
2014,FCEQN,101,FCEQN-8722,S,0,A,2007,01/02/2015
2015,FCEQN,143,FCEQN-8889,S,0,A,2008,04/25/2015
2016,FCEQN,101,FCEQN-720,N,0,A,2007,05/02/2006
2017,FCEQN,101,FCEQN-1652,N,0,P,2007,11/03/2006
2018,FCEQN,101,FCEQN-3240,N,0,A,2007,03/24/2007
2019,FCEQN,101,FCEQN-5208,N,0,A,2007,03/29/2011
2020,FCEQN,101,FCEQN-5422,N,0,P,2007,04/17/2011
2021,FCEQN,101,FCEQN-5436,N,0,P,2007,04/20/2011
2022,FCEQN,101,FCEQN-5479,N,0,A,2007,07/06/2011
2023,FCEQN,101,FCEQN-5924,N,0,A,2007,04/12/2011
2024,FCEQN,101,FCEQN-5962,N,0,P,2007,06/12/2011
2025,FCEQN,101,FCEQN-5983,N,0,A,2007,07/12/2011
2026,FCEQN,101,FCEQN-6062,N,0,A,2007,11/12/2011
2027,FCEQN,101,FCEQN-6162,N,0,A,2007,12/13/2011
2028,FCEQN,101,FCEQN-6192,N,0,P,2007,12/14/2011
2029,FCEQN,101,FCEQN-6315,N,0,P,2007,01/30/2012
2030,FCEQN,101,FCEQN-6393,N,0,A,2007,11/02/2012
2031,FCEQN,101,FCEQN-6425,N,0,P,2007,02/28/2012
2032,FCEQN,101,FCEQN-6451,N,0,A,2007,07/04/2012
2033,FCEQN,101,FCEQN-6526,N,0,A,2007,11/24/2012
2034,FCEQN,101,FCEQN-6541,N,0,A,2007,11/24/2012
2035,FCEQN,101,FCEQN-6774,N,0,P,2007,05/12/2012
2036,FCEQN,101,FCEQN-6907,N,0,P,2007,12/12/2012
2037,FCEQN,101,FCEQN-7001,N,0,P,2007,12/15/2012
2038,FCEQN,101,FCEQN-7139,N,0,A,2007,03/02/2013
2039,FCEQN,101,FCEQN-6222,N,0,A,2007,07/04/2013
2040,FCEQN,101,FCEQN-6751,N,0,A,2007,04/13/2013
2041,FCEQN,101,FCEQN-7260,N,0,A,2007,04/14/2013
2042,FCEQN,102,FCEQN-1755,N,0,P,2011,12/26/2005
2043,FCEQN,102,FCEQN-3400,N,0,P,2011,04/12/2007
2044,FCEQN,102,FCEQN-5448,N,0,A,2011,12/13/2010
2045,FCEQN,102,FCEQN-5607,N,0,A,2011,11/05/2011
2046,FCEQN,102,FCEQN-5721,N,0,A,2011,02/02/2011
2047,FCEQN,102,FCEQN-6182,N,0,P,2011,12/14/2011
2048,FCEQN,102,FCEQN-6429,N,0,A,2011,03/13/2012
2049,FCEQN,102,FCEQN-6523,N,0,A,2011,11/24/2012
2050,FCEQN,102,FCEQN-6875,N,0,A,2011,11/12/2012
2051,FCEQN,102,FCEQN-6959,N,0,P,2011,12/12/2012
2052,FCEQN,104,1439,N,1,P,2011,04/26/2004
2053,FCEQN,104,FCEQN-5176,N,0,P,2011,01/12/2010
2054,FCEQN,104,FCEQN-6036,N,0,A,2011,11/12/2011
2055,FCEQN,104,FCEQN-6136,N,0,P,2011,12/13/2011
2056,FCEQN,104,FCEQN-6163,N,0,P,2011,12/13/2011
2057,FCEQN,104,FCEQN-6213,N,0,P,2011,12/14/2011
2058,FCEQN,104,FCEQN-6247,N,0,A,2011,12/14/2011
2059,FCEQN,104,FCEQN-6386,N,0,A,2011,01/12/2012
2060,FCEQN,104,FCEQN-6887,N,0,A,2011,11/12/2012
2061,FCEQN,104,FCEQN-7128,D,0,A,2011,03/02/2013
2062,FCEQN,104,FCEQN-7168,D,0,P,2011,05/02/2013
2063,FCEQN,104,FCEQN-6154,D,0,P,2011,09/02/2013
2064,FCEQN,104,FCEQN-7216,N,0,A,2011,12/02/2013
2065,FCEQN,105,FCEQN-4700,N,0,P,2008,11/03/2013
2066,FCEQN,106,FCEQN-4593,N,1,A,2012,05/18/2009
2067,FCEQN,106,FCEQN-5453,N,0,A,2012,04/13/2011
2068,FCEQN,106,FCEQN-4656,N,1,P,2012,04/13/2011
2069,FCEQN,106,FCEQN-6424,N,0,A,2012,02/28/2012
2070,FCEQN,106,FCEQN-6449,N,0,P,2012,07/04/2012
2071,FCEQN,106,FCEQN-6483,N,0,A,2012,04/21/2012
2072,FCEQN,106,FCEQN-6485,N,0,A,2012,04/21/2012
2073,FCEQN,106,FCEQN-6576,N,0,P,2012,11/26/2012
2074,FCEQN,106,FCEQN-6804,N,0,A,2012,09/12/2012
2075,FCEQN,106,FCEQN-6854,N,0,A,2012,10/12/2012
2076,FCEQN,106,FCEQN-6956,N,0,A,2012,12/12/2012
2077,FCEQN,106,FCEQN-7053,N,0,A,2012,12/18/2012
2078,FCEQN,106,FCEQN-7136,N,0,P,2012,03/02/2013
2079,FCEQN,106,FCEQN-7251,N,0,A,2012,03/04/2013
2080,FCEQN,143,FCEQN-2647,N,1,P,2008,06/03/2011
2081,FCEQN,143,FCEQN-6957,N,0,P,2008,12/12/2012
2082,FCEQN,143,FCEQN-6994,N,0,P,2008,12/15/2012
2083,FCEQN,143,FCEQN-7129,N,0,A,2008,03/02/2013
2084,FCEQN,143,FCEQN-6658,N,0,P,2008,05/03/2013
2085,FCEQN,143,FCEQN-3786,N,0,A,2008,11/03/2013
2086,FCEQN,143,FCEQN-1524,N,0,P,2008,03/16/2013
2087,FCEQN,143,FCEQN-4966,N,0,A,2008,03/25/2013
2088,FCEQN,143,FCEQN-6270,N,0,A,2008,03/25/2013
2089,FCEQN,143,FCEQN-692,N,0,A,2008,03/26/2013
2090,FCEQN,143,6984,N,0,P,2008,04/13/2013
2091,FCEQN,147,FCEQN-6560,N,0,P,2000,11/25/2012
2092,FCEQN,147,FCEQN-7105,N,0,P,2000,12/22/2012
2093,FCEQN,147,FCEQN-7116,N,0,P,2000,02/02/2013
2094,FCEQN,147,FCEQN-3296,N,0,P,2000,01/12/2007
2095,FCEQN,147,FCEQN-5326,N,0,A,2000,11/12/2010
2096,FCEQN,147,FCEQN-5362,N,0,P,2000,04/12/2012
2097,FCEQN,147,FCEQN-6981,N,0,A,2000,12/15/2012
2098,FCEQN,147,FCEQN-7176,N,0,A,2000,06/02/2013
2099,FCEQN,147,FCEQN-6365,N,0,A,2000,04/15/2013
2100,FCEQN,147,FCEQN-6517,N,0,P,2000,11/24/2012
2101,FCEQN,147,FCEQN-6519,N,0,A,2000,11/24/2012
2102,FCEQN,147,FCEQN-6522,N,5,A,2000,11/24/2012
2103,FCEQN,147,FCEQN-7189,N,5,A,2000,06/02/2013
2104,FCEQN,147,FCEQN-1777,N,5,A,2000,12/26/2005
2105,FCEQN,147,FCEQN-5540,N,0,P,2000,12/14/2010
2106,FCEQN,147,FCEQN-6589,N,0,P,2000,11/26/2012
2107,FCEQN,147,FCEQN-6691,N,0,A,2000,02/12/2012
2108,FCEQN,147,FCEQN-5836,N,0,P,2000,03/12/2012
2109,FCEQN,147,FCEQN-5943,N,0,P,2000,05/12/2011
2110,FCEQN,147,FCEQN-6333,N,0,P,2000,04/02/2012
2111,FCEQN,147,FCEQN-6599,N,0,A,2000,11/27/2012
2112,FCEQN,147,FCEQN-7117,N,0,A,2000,02/02/2013
2113,FCEQN,147,FCEQN-6004,N,0,P,2000,07/12/2011
2114,FCEQN,147,FCEQN-7037,N,0,P,2000,12/17/2012
2115,FCEQN,147,FCEQN-7201,N,0,P,2000,09/02/2013
2116,FCEQN,147,FCEQN-6665,N,0,A,2000,02/12/2012
2117,FCEQN,147,FCEQN-6278,N,0,A,2000,04/17/2013
2118,FCEQN,147,FCEQN-5474,N,0,A,2000,12/13/2010
2119,FCEQN,147,FCEQN-6823,N,0,P,2000,09/12/2012
2120,FCEQN,147,FCEQN-7223,N,0,P,2000,02/27/2013
2121,FCEQN,147,FCEQN-778,N,0,A,2000,09/03/2013
2122,FCEQN,170,FCEQN-2395,N,0,P,2005,02/28/2011
2123,FCEQN,170,FCEQN-2313,N,0,A,2005,07/03/2012
2124,FCEQN,170,FCEQN-6458,N,0,A,2005,09/04/2012
2125,FCEQN,170,FCEQN-2127,N,0,P,2005,01/12/2012
2126,FCEQN,170,FCEQN-6951,N,0,A,2005,12/12/2012
2127,FCEQN,170,FCEQN-7011,N,0,A,2005,12/16/2012
2128,FCEQN,170,FCEQN-7172,N,0,A,2005,06/02/2013
2129,FCEQN,170,FCEQN-4904,N,0,P,2005,09/03/2013
2130,FCEQN,170,FCEQN-4980,N,0,P,2005,10/03/2013
2131,FCEQN,170,1041,N,0,A,2005,03/30/2013
2132,FCEQN,170,FCEQN-4802,N,0,A,2005,03/04/2013
2133,FCEQN,170,FCEQN-6554,N,0,A,2005,04/13/2013
2134,FCEQN,170,FCEQN-7264,N,0,P,2005,04/17/2013
2135,FCEQN,172,FCEQN-6103,N,0,A,2005,12/12/2011
2136,FCEQN,172,FCEQN-6377,N,0,A,2005,07/02/2012
2137,FCEQN,172,FCEQN-7242,N,0,A,2005,03/25/2013
2138,FCEQN,172,FCEQN-7133,N,0,A,2005,07/04/2013
2139,FCEQN,172,FCEQN-6026,N,0,A,2005,11/12/2011
2140,FCEQN,172,FCEQN-6669,N,0,A,2005,02/12/2012
2141,FCEQN,172,FCEQN-7039,N,0,A,2005,12/17/2012
2142,FCEQN,172,FCEQN-5571,N,0,A,2005,12/14/2010
2143,FCEQN,172,FCEQN-5899,N,0,A,2005,03/12/2011
2144,FCEQN,172,FCEQN-6421,N,0,A,2005,02/27/2012
2145,FCEQN,172,FCEQN-6614,N,0,A,2005,04/14/2013
2146,FCEQN,172,FCEQN-5727,N,0,A,2005,04/18/2011
2147,FCEQN,172,FCEQN-6171,N,0,A,2005,12/13/2011
2148,FCEQN,172,FCEQN-6139,N,0,A,2005,12/13/2011
2149,FCEQN,172,FCEQN-7266,N,0,P,2005,04/24/2013
2150,FCEQN,172,FCEQN-6692,N,0,A,2005,02/12/2012
2151,FCEQN,172,FCEQN-6910,N,0,A,2005,04/29/2013
2152,FCEQN,172,FCEQN-6280,N,0,A,2005,04/14/2012
2153,FCEQN,172,FCEQN-6843,N,0,A,2005,04/24/2013
2154,FCEQN,172,FCEQN-5786,N,0,P,2005,04/13/2011
2155,FCEQN,172,FCEQN-6409,N,0,P,2005,02/13/2012
2156,FCEQN,172,FCEQN-7086,N,0,P,2005,12/19/2012
2157,FCEQN,172,FCEQN-5865,N,0,P,2005,11/30/2011
2158,FCEQN,172,FCEQN-7169,N,0,P,2005,05/02/2013
2159,FCEQN,172,FCEQN-7019,N,0,P,2005,04/13/2013
2160,FCEQN,SAC,FCEQN-4620,N,0,P,2009,05/12/2009
2161,FCEQN,SAC,FCEQN-4707,N,0,P,2009,12/16/2009
2162,FCEQN,SAC,FCEQN-4710,N,0,A,2009,12/16/2009
2163,FCEQN,SAC,FCEQN-4711,N,0,A,2009,12/16/2009
2164,FCEQN,SAC,FCEQN-5200,N,0,P,2009,04/12/2010
2165,FCEQN,SAC,FCEQN-5202,N,0,P,2009,04/12/2010
2166,FCEQN,SAC,FCEQN-5212,N,0,A,2009,04/12/2010
2167,FCEQN,SAC,FCEQN-5217,N,0,P,2009,04/12/2010
2168,FCEQN,SAC,FCEQN-5247,N,0,A,2009,05/12/2010
2169,FCEQN,SAC,FCEQN-5253,N,0,P,2009,05/12/2010
2170,FCEQN,SAC,FCEQN-5274,N,0,P,2009,06/12/2010
2171,FCEQN,SAC,FCEQN-5276,N,0,A,2009,06/12/2010
2172,FCEQN,SAC,FCEQN-5295,N,0,A,2009,07/12/2010
2173,FCEQN,SAC,FCEQN-5297,N,0,P,2009,07/12/2010
2174,FCEQN,SAC,FCEQN-5298,N,0,A,2009,07/12/2010
2175,FCEQN,SAC,FCEQN-5300,N,0,A,2009,07/12/2010
2176,FCEQN,SAC,FCEQN-5301,N,0,P,2009,07/12/2010
2177,FCEQN,SAC,FCEQN-5302,N,0,A,2009,07/12/2010
2178,FCEQN,SAC,FCEQN-5304,N,0,A,2009,07/12/2010
2179,FCEQN,SAC,FCEQN-5307,N,0,P,2009,07/12/2010
2180,FCEQN,SAC,FCEQN-5308,N,0,A,2009,07/12/2010
2181,FCEQN,SAC,FCEQN-5313,N,0,P,2009,07/12/2010
2182,FCEQN,SAC,FCEQN-5323,N,0,A,2009,11/12/2010
2183,FCEQN,SAC,FCEQN-5322,N,0,P,2009,11/12/2010
2184,FCEQN,SAC,FCEQN-5347,N,0,A,2009,11/12/2010
2185,FCEQN,SAC,FCEQN-5356,N,0,A,2009,11/12/2010
2186,FCEQN,SAC,FCEQN-5368,N,0,A,2009,12/12/2010
2187,FCEQN,SAC,FCEQN-5369,N,0,P,2009,12/12/2010
2188,FCEQN,SAC,FCEQN-5370,N,0,P,2009,12/12/2022
2189,FCEQN,SAC,FCEQN-5371,N,0,P,2009,12/12/2023
2190,FCEQN,SAC,FCEQN-5372,N,0,P,2009,12/12/2010
2191,FCEQN,SAC,FCEQN-5373,N,0,A,2009,12/12/2010
2192,FCEQN,SAC,FCEQN-5374,N,0,P,2009,12/12/2010
2193,FCEQN,SAC,FCEQN-5375,N,0,P,2009,12/12/2099
2194,FCEQN,SAC,FCEQN-5376,N,0,P,2009,12/12/2010
2195,FCEQN,SAC,FCEQN-5377,N,0,P,2009,12/12/2010
2196,FCEQN,SAC,FCEQN-5378,N,0,A,2009,12/12/2010
2197,FCEQN,SAC,FCEQN-5379,N,0,P,2009,12/12/2010
2198,FCEQN,SAC,FCEQN-5380,N,0,P,2009,12/12/2010
2199,FCEQN,SAC,FCEQN-5382,N,0,A,2009,12/12/2010
2200,FCEQN,SAC,FCEQN-5384,N,0,A,2009,12/12/2010
2201,FCEQN,SAC,FCEQN-5386,N,0,P,2009,12/12/2010
2202,FCEQN,SAC,FCEQN-5387,N,0,P,2009,12/12/2010
2203,FCEQN,SAC,FCEQN-5390,N,0,P,2009,12/12/2010
2204,FCEQN,SAC,FCEQN-5399,N,0,P,2009,12/12/2010
2205,FCEQN,SAC,FCEQN-5414,N,0,A,2009,12/12/2010
2206,FCEQN,SAC,FCEQN-5446,N,0,A,2009,12/13/2010
2207,FCEQN,SAC,FCEQN-5462,N,0,A,2009,12/13/2010
2208,FCEQN,SAC,FCEQN-5470,N,0,A,2009,12/13/2010
2209,FCEQN,SAC,FCEQN-5477,N,0,A,2009,12/13/2010
2210,FCEQN,SAC,FCEQN-5484,N,0,P,2009,12/13/2010
2211,FCEQN,SAC,FCEQN-5490,N,0,P,2009,12/13/2010
2212,FCEQN,SAC,FCEQN-5493,N,0,A,2009,12/13/2010
2213,FCEQN,SAC,FCEQN-5495,N,0,A,2009,12/13/2010
2214,FCEQN,SAC,FCEQN-5508,N,0,A,2009,12/14/2010
2215,FCEQN,SAC,FCEQN-5532,N,0,A,2009,12/14/2010
2216,FCEQN,SAC,FCEQN-5206,N,0,A,2009,12/14/2010
2217,FCEQN,SAC,FCEQN-5460,N,0,A,1999,12/14/2010
2218,FCEQN,SAC,FCEQN-5514,N,0,A,2009,12/14/2010
2219,FCEQN,SAC,FCEQN-5552,N,0,A,2009,12/14/2010
2220,FCEQN,SAC,FCEQN-5563,N,0,P,2009,12/27/2010
2221,FCEQN,SAC,FCEQN-5574,N,0,P,2009,12/15/2010
2222,FCEQN,SAC,FCEQN-5575,N,0,P,2009,12/15/2010
2223,FCEQN,SAC,FCEQN-5586,N,0,P,2009,12/15/2010
2224,FCEQN,SAC,FCEQN-5615,N,0,P,2009,12/27/2010
2225,FCEQN,SAC,FCEQN-5620,N,0,P,2009,12/18/2010
2226,FCEQN,SAC,FCEQN-5626,N,0,P,2009,12/19/2010
2227,FCEQN,SAC,FCEQN-5643,N,0,A,2009,01/30/2011
2228,FCEQN,SAC,FCEQN-5649,N,0,P,2009,01/30/2011
2229,FCEQN,SAC,FCEQN-5685,N,0,A,2009,01/02/2011
2230,FCEQN,SAC,FCEQN-5698,N,0,A,2009,01/02/2011
2231,FCEQN,SAC,FCEQN-5710,N,0,P,2009,01/02/2011
2232,FCEQN,SAC,FCEQN-5714,N,0,P,2009,02/02/2011
2233,FCEQN,SAC,FCEQN-5715,N,0,P,2009,02/02/2011
2234,FCEQN,SAC,FCEQN-5716,N,0,P,2009,02/02/2011
2235,FCEQN,SAC,FCEQN-5750,N,0,A,2009,08/02/2011
2236,FCEQN,SAC,FCEQN-5760,N,0,P,2009,02/13/2011
2237,FCEQN,SAC,FCEQN-5761,N,0,P,2009,02/15/2011
2238,FCEQN,SAC,FCEQN-5764,N,0,P,2009,02/21/2011
2239,FCEQN,SAC,FCEQN-5769,N,0,A,2009,08/03/2011
2240,FCEQN,SAC,FCEQN-6258,N,0,P,2009,12/17/2011
2241,FCEQN,114,6068,S,0,A,2005,03/05/2015
2242,FCEQN,114,1822,S,0,A,2005,03/05/2015
2243,FCEQN,114,60,S,0,A,2005,03/05/2015
2244,FCEQN,114,FCEQN-8890,S,0,A,2099,03/05/2015
2245,FCEQN,114,FCEQN-8891,S,0,A,2005,03/05/2015
2246,FCEQN,111,FCEQN-8892,S,0,A,2014,
2247,FCEQN,111,FCEQN-8894,S,0,A,2014,
2248,FCEQN,111,FCEQN-8895,S,0,A,2014,04/05/2015
2249,FCEQN,111,4305,S,0,A,2014,04/05/2015
2250,FCEQN,111,FCEQN-8896,S,0,A,2014,04/05/2015
2251,FCEQN,111,4171,S,0,A,2014,04/05/2015
2252,FCEQN,111,4319,S,0,A,2014,04/05/2015
2253,FCEQN,111,6960,S,0,A,2014,04/05/2015
2254,FCEQN,111,FCEQN-3404,S,0,A,2014,04/05/2015
2255,FCEQN,111,5853,S,0,A,2014,04/05/2015
2256,FCEQN,111,5849,S,0,A,2014,04/05/2015
2257,FCEQN,111,6816,S,0,A,2014,04/05/2015
2258,FCEQN,111,FCEQN-3459,S,0,A,2014,05/05/2015
2259,FCEQN,111,FCEQN-2505,S,0,A,2014,05/05/2015
2260,FCEQN,111,FCEQN-8897,S,0,A,2014,05/05/2015
2261,FCEQN,111,FCEQN-8898,S,0,A,2014,05/05/2015
2262,FCEQN,111,FCEQN-8899,S,0,A,2014,05/05/2015
2263,FCEQN,111,FCEQN-8900,S,0,A,2014,05/05/2015
2264,FCEQN,111,FCEQN-8901,S,0,A,2014,05/05/2015
2265,FCEQN,111,FCEQN-8902,S,0,A,2014,05/05/2015
2266,FCEQN,111,FCEQN-8903,S,0,A,2014,05/05/2015
2267,FCEQN,111,FCEQN-8904,S,0,A,2014,05/05/2015
2268,FCEQN,111,4941,S,0,A,2014,05/05/2015
2269,FCEQN,111,FCEQN-8905,S,0,A,2014,05/05/2015
2270,FCEQN,111,FCEQN-8906,S,0,A,2014,05/05/2015
2271,FCEQN,111,FCEQN-8907,S,0,A,2014,05/05/2015
2272,FCEQN,111,128,S,0,A,2014,05/05/2015
2273,FCEQN,101,FCEQN-6112,S,0,P,2007,03/23/2013
2274,FCEQN,101,FCEQN-3866,S,0,A,2007,12/03/2013
2275,FCEQN,170,FCEQN-4392,S,0,P,2005,03/13/2011
2276,FCEQN,147,FCEQN-1834,S,0,E,2000,04/02/2006
2277,FCEQN,143,FCEQN-6057,S,1,A,2008,03/26/2013
2278,FCEQN,172,FCEQN-6070,S,0,A,2005,10/02/2015
2279,FCEQN,104,FCEQN-7412,S,0,A,2011,06/12/2014
2280,FCEQN,147,FCEQN-8173,S,0,A,2000,01/12/2014
2281,FCEQN,104,FCEQN-8698,X,0,A,2011,01/02/2015
2282,FCEQN,143,FCEQN-8427,S,0,A,2008,09/12/2014
2283,FCEQN,147,FCEQN-8359,S,0,A,2000,06/12/2014
2284,FCEQN,143,FCEQN-8790,S,0,A,2008,04/02/2015
2285,FCEQN,172,FCEQN-8385,S,0,A,2005,07/12/2014
2286,FCEQN,147,FCEQN-8474,S,0,A,2000,10/12/2014
2287,FCEQN,143,FCEQN-8761,S,0,A,2008,03/02/2015
2288,FCEQN,143,FCEQN-8437,S,0,A,2008,09/12/2014
2289,FCEQN,143,FCEQN-8465,S,0,A,2008,10/12/2014
2290,FCEQN,147,FCEQN-8781,S,0,A,2000,04/02/2015
2291,FCEQN,172,FCEQN-8365,S,0,A,2005,06/06/2015
2292,FCEQN,172,FCEQN-8684,S,0,A,2005,06/06/2015
2293,FCEQN,172,FCEQN-8457,S,0,A,2005,06/06/2015
2294,FCEQN,143,FCEQN-8436,S,0,A,2008,09/12/2014
2295,FCEQN,172,FCEQN-8601,S,0,A,2005,12/17/2014
2296,FCEQN,172,FCEQN-8524,S,0,A,2005,12/14/2014
2297,FCEQN,170,FCEQN-8243,S,0,A,2005,06/06/2015
2298,FCEQN,104,FCEQN-8207,S,0,A,2011,01/12/2014
2299,FCEQN,106,FCEQN-8167,S,0,A,2012,01/12/2014
2300,FCEQN,104,FCEQN-8323,S,0,A,2011,06/12/2014
2301,FCEQN,102,FCEQN-8701,S,0,A,2011,01/02/2015
2302,FCEQN,101,FCEQN-8281,S,0,A,2007,07/06/2015
2303,FCEQN,170,FCEQN-8622,D,0,A,2005,07/06/2015
2304,FCEQN,101,FCEQN-8272,S,0,A,2007,03/12/2014
2305,FCEQN,102,FCEQN-8306,S,0,A,2011,06/12/2014
2306,FCEQN,101,FCEQN-8821,S,0,A,2007,07/02/2015
2307,FCEQN,101,FCEQN-8637,S,0,A,2007,12/20/2014
2308,FCEQN,143,FCEQN-8504,S,0,A,2008,07/06/2015
2309,FCEQN,106,FCEQN-8422,S,0,A,2012,09/12/2014
2310,FCEQN,147,FCEQN-8364,S,0,A,2000,06/12/2014
2311,FCEQN,101,FCEQN-8177,S,0,,2007,01/12/2014
2312,FCEQN,102,FCEQN-8834,S,0,A,2011,09/02/2015
2313,FCEQN,104,FCEQN-7369,S,0,A,2011,08/06/1980
2314,FCEQN,172,FCEQN-8659,S,0,A,2005,08/06/2015
2315,FCEQN,102,FCEQN-8819,S,-1,A,2011,07/02/2015
